0.001,0.03928377943184556
0.01,0.04460563829695217
0.025,0.032393069350613
0.05,0.04629432998663411
0.1,0.06619962989442955
0.25,0.11659700592379761
0.5,0.20692952502365786
0.75,0.6061352305596674
1,0.7879265366144172
2,0.906542972150467
3,0.934914221891655
5,0.9493273210852522
10,0.95
20,0.95
